,gift,quality,product,order,picture,size,time,day,color,name,look,ring,price,use,print,piece,way,chain,money,purchase,item,bracelet,earring,frame,week,letter,work,necklace,nose,wear,paper,return,seller,break,month,bit,daughter,thing,smell,photo,metal,stone,scent,gold,fall,design,ear,review,star,lot,side,end,buy,think,year,wood,bag,material,part,package,place,leather,arrive,glass,company,silver,paint,friend,sign,hair,description,hand,waste,room,disappoint,wall,clasp,plastic,idea,show,husband,box,birthday,pay,issue,need,hope,wrist,jewelry,card,shipping,wish,hoop,skin,light,problem,ship,packaging,person,hour,hole,craftsmanship,tag,couple,reason,shape,edge,son,change,customer,wedding,weight,put,service,read,people,cost,child,match,pierce,start,word,one,band,refund,instruction,baby,contact,cover,option,mom,wife,take,fit,post,wire,mask,turn,dog,stick,style,number,mother,scratch,finger,thank,note,inch,touch,delivery,fade,try,home,point,heart,state,shower,guess,fact,neck,pair,type,charm,store,image,kind,font,wash,glue,line,dollar,today,family,compliment,detail,get,water,finish,see,notice,complaint,tape,job,bottle,cute,minute,cup,damage,page,half,date,sister,fix,anniversary,sticker,granddaughter,bathroom,pocket,replacement,recommend,plate,string,dainty,hold,request,oil,update,length,strap,face,hook,kid,go,catch,advertise,wallet,cut,feel,area,bar,clip,peel,collar,boyfriend,girl,top,stain,plan,house,crystal,value,book,towel,mine,message,spot,tree,poster,amazon,bend,center,care,bath,night,remove,hang,stamp,bead,pic,custom,art,sleep,board,deal,loop,sterling,base,space,mailbox,know,direction,lettering,adult,purse,customize,help,amount,wait,soap,mess,door
B0BJW4TLHY,0.0002491261529894,0.2390485052866681,,,-0.0172760354016689,0.0269300574536094,,,0.1299097357931331,,0.0427331718903855,,,,,-0.1005378749669545,-0.0717226641486159,,,,,,0.1123608612830952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066156087666107,,,,,,,,,,,,,,,,,,,,,,,-0.0530046592126094,,,,,,,0.0130621976708845,,,,,,,,,,,0.0408143784514539,,,,,,,,,,,-0.0099328767949778,,,,,,-0.0039499817722147,,,,,,0.1837737887265451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178123701578289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179830890944724,,,,0.0039013755025575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0596353742958807,,,,,,,,,,,
B07NS4TVJW,0.3160829046814329,,,,,,,,,,,,,,,,,,,,,,,,0.05796421785419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0386874012412404,,,,,,0.500359028539611,,,,,,,,,,,,,,,0.0359809491373263,,,,,,,-0.1425892948749648,0.0106622746463095,,,,,,,,,,,,,,,,,,,,,0.0031794240726571,,,,,,,,,,,,,,,,,,,0.0811191851906137,,,,,,,,,,0.0276350947447474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1718255888331931,-0.0627399991592621,,,,,,,,,,,,,,,0.2502308820299962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0915100124320407,,,,,,,,0.4287690354213288,,,,0.2511398426884474,,,,,,,,,,,,,,,-0.0531624664296259,,,,,,,,,,
B07RYR83D5,0.0636280938419431,0.0398494550149005,0.0154052751563942,0.0694047174410688,0.1273505695181771,0.3055771366074614,0.0269969158103882,,,,0.2312884411103799,,,0.1055989547031025,,0.0702550931986692,-0.0067079943933332,,-0.0984437044541722,0.0024349177742575,0.1328780756045659,,,,,-0.0249085394314224,0.0659669200506028,,,,0.0034924667384864,0.1521074208047216,,,,,0.0671056396533302,0.0008572150743929,,-0.0069494667942,,,,,,,,,,,,,0.015290496071187,0.0584593423675606,2.3526655466894034e-05,,,,0.0189914525792743,-0.0486471185608722,,,,,,,,0.2042343496702729,,,0.05173377488323,,0.0497966351577191,0.0477047322051519,,,,,-0.0095104620365242,0.0018597770906025,,,,,0.0570438218842322,0.2121348343153571,,,,7.373733265099697e-05,,,,,,,,0.0209852493170546,,,,,,,0.2447502999479581,,0.0017458326304798,,,,,,0.1251246865289372,,0.0015232065596373,,0.0008953252862118,,,,-0.0258553437647451,0.0883332357605658,0.004066293123762,,0.0317956910947711,0.0914642626596232,,,,,,,0.0974622552275122,0.0,,,,,,0.0444705474321399,,,,,,,-0.1449038273145031,,0.0795065985960424,,,0.0288658372116598,,,,0.1833720020852757,,0.000560356377948,,,0.0,,,,,,,,,0.2302497804224902,,0.1195178828386581,,,0.0041405047120519,0.1272182272153017,,,0.0180536671614296,-0.022413192607034,,-0.0772272545575136,,,0.0758372503738615,0.0411631016693695,,,,0.0040259410797696,,,0.0204391782984719,,0.0443787348100199,0.0518472293030133,0.0975117721981188,,,0.2283733415004203,,,,,,,,,,,,,0.0310565387996439,,0.0488831043050645,,,,,,,0.0138052822179705,,,,-0.0389984868295691,,,,,,,,,,,,,,,0.0468446661548544,,,,0.1130506840482213,,,,,,,,,,0.0003052414153118,,,,,0.0147659635158678,0.0067037745730722,0.0421002865371608,,,,-0.0429256191583997,,3.1839865812223058e-06,,,
B0BDHTTVM4,,,,0.0673123262092718,,,0.2343024160820916,,,,0.0766057877044573,,,,-0.1040807750231178,,,,,,,,,,,,,,,,,,,,,-0.0009962104998022,,,,,,,,,,,,,,,,,,-0.0073610552693822,,,,,,,-0.0206613006479756,,0.0042913984437175,,,,,,0.1521133601638113,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.2033815557192725,,,,,,,,,,,,,,0.0465087326990792,,,,,,,,,,,,,,,,,,,,,,,,0.0073723637264486,,,,,,,,,,,,0.2083139410272129,,,,,,,,,,,-0.0464775318402825,,,,,,,,,,,,,,,,,0.2539391048140265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001164492573742,,,,,,,,,,,,,,,,,,,,0.0874722780440571,,,,,,,,,,,,,,,,,,,,,,,,,
B01N5WRNAQ,,,0.0670363842116879,0.0547117686994636,0.1628403272799007,0.0863947953971036,0.1119892343001882,0.2468097716627538,0.2270936569178493,,,0.0894101267768965,0.1173893981266489,,,0.0005325032777441,,,,-0.1322188719854048,,,,,,,,0.0610478503543037,,,,0.003898989107151,-0.0198606844987974,,,-0.14886625201513,0.2373059975784363,,,,,,,,,,,,,,,,,,,,,0.1768133023153664,,,0.0156352142220258,,0.0957780425184066,,0.1306883336774244,,,,,,,0.0154284080801339,,,,,,,,,,-0.0237334954896048,,0.0240296195312255,,,0.0531719940900125,,,,-0.0290557898388851,,0.1659433433037075,,,,,,,0.0208566538442387,,0.2203047949840625,,,,,,,,0.0368817764355202,,,,0.0721771023308412,,-0.1263882394757917,0.0359169626418765,,,,,,-2.1640659577892635e-05,,,,,,,,,,0.0991346881145488,0.144889753025892,,,,0.0021502565892835,,,0.0011626919683233,,,,0.0583161913601255,0.0223381928508745,,,,,,0.2459250763818335,,,,,,,,,,,,,,,,,,,,,,,,0.0360776117338467,,,0.0301895972969169,,,,,,-0.0077199312974057,,,,,,,,,,,,,,,-0.024911110423875,,,,0.0004979272353411,0.0035387334279014,,,,,,,-0.0169276032450737,,,,,,,,,,,,,,0.0630924518705216,,7.390402546487774e-05,,,,,,,,,,,-0.0138891322687727,,,,,,,,,,,0.0005814988892298,,,,,0.0488851315112029,,,,,0.0874761688178247,,,,,-0.0062449602598277,0.0680634887640081,,,,,
B09ZJB912L,0.1025026837737221,,0.1550611844537629,,0.3123946266099078,,0.2020738172662154,,,,0.2530023801730331,,,,,,,,,,0.3225143644018942,,,,0.0010916424586038,0.0596016587374042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0570438218842322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029673918583972,,,,,,0.1172405140671078,,,,0.3186927589478163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0890051850968984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1692936890886177,,,,,,,,,,,,,,,,,,,0.3212935572687558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B01LWSM0VP,0.1777574022784763,0.1229863049180977,0.035281277226964,,,0.1838755009637017,,,,,0.2405443592333013,,,,,0.0161220254819761,0.2482091477853018,,-0.0189905102857701,,,,,,,,,,,,,,,,,,,0.1339329718029403,,,,,,,,,,,,,-0.036884899945545,,,,,,,,,0.2084705979143205,,,,,,,,,,,,,,,,,,,0.1278742216067228,,,,,,,,,,,,,,,,0.0209852493170546,,,,,,,,,,,,,,,,,0.0077200417916014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3863501441061556,,,,,,,,,,,,,,,,,,,,,,,,0.1125411198915164,,,,,,,,,,,,,,,,,,-0.0376599150682119,0.1464789613672397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B07PZYZW8H,0.1094765207534622,,,,-0.0908069255225704,,0.1415537005473103,,,,,,-0.0006118522513209,0.0002136561477111,,,,,,,0.0961489235117005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002250878642954,,,0.1643156149980204,-0.0167030005078699,,,,,,,0.0690438667284941,,,,,,,,,,,,,,,0.0317093838434925,,,,,,,,,,,0.0029703908179832,,,,,0.0865993406221492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2343024160820916,,,,,,,,,,,,0.1702440509039214,,,,,,,,,,,,,,,0.0042913984437175,,,,,,,,,,,,,,,,,,0.0005807776238616,,,7.859970422280619e-05,,,,,,,,,,,,,,,,,,,,,,,,,2.89152152657266e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195528229871164,,,,,0.0861950418933986,,,,,,,,,,,,,,,,,,,,,,,,,
B096YQSJPH,0.0925616229909214,0.1316676009583714,,0.0513853396274172,0.0920718376817575,0.1062649319720291,0.0009086455462047,0.1620141058919032,,,0.19888889535649,,0.0917961038438911,-0.0254463350978827,,,,,,0.3372291284996394,,,0.0798557628217743,,-0.0090544639212766,,-0.1574692702118949,,,0.0713850498410545,,-0.0285583959820729,,,,0.0004015924039969,,,,0.0006549253826679,,0.052157950181145,,-0.0214486681370637,,0.0782479347371628,-0.0286042266451796,0.0029673888020375,0.0259330443868492,,,,0.0385971487829287,0.0596016587374042,,,,,,0.0767711678370773,,,,0.0545616262088629,-0.1351551591295373,,,0.1878499102954125,,,-0.0891397569111489,,,,,,,0.1360268030755619,,,,0.028242534321983,,0.0306626782021072,-0.00120443671032,,0.0834769573944707,,,-0.0080041163940454,,-0.0135695618224418,,,,0.059600627511406,,,,,,,0.0278644925880128,,0.0868048873800361,0.0095166055570682,,,,0.0395636744001907,,,,,,0.0045980944509452,,,0.2617900521984644,,,,-0.0823971911597108,,,,,,,,,0.0211176028826697,-0.021824860104101,,0.1000966474765414,0.07700117291634,,0.0816681347279947,,,,,,,,,,,,,,,,0.0,,,,0.0063412713176544,,,0.0134154121068482,,,,,,,,,,,0.0003298204543639,,0.0096259780821974,,0.0314852350882735,,,,-0.1637425634356093,-0.0076215276601917,,,,,0.0066389047276488,,,,,,,,,,0.430121666893587,,,,,-0.0062694316983413,,,,,,,,,,,,,,,,,0.1638338005135287,,,,,,,,,,,,0.1418934428924814,-0.172803686812283,,,0.162013939020319,0.0032599947144832,,,,,-0.1009669375826046,,,,,0.0620696317825576,-0.1152184310606028,,,,,,,,,,,0.0571014943627591,,,,,,,,,,,,,,
B01N4SL3OE,0.1349982896300001,0.1620141058919032,0.0,0.00518653577785,0.1777155837451156,,0.1123522024117988,0.2180176278243731,,0.0489802056167538,0.137426399027194,0.0005931286828654,0.0339896196065982,0.0006896361290024,-0.1995442809311338,0.0534135913987082,0.2295670140977334,0.0597611222872166,,-2.245090091752532e-08,0.2292508552126792,,,,4.713863308610403e-08,0.0220838207852783,0.0007383500821203,0.0458292197360945,,0.1138163464888155,,,,,,,-0.073392324099215,,,,,0.1071814628588571,,,,,,,,0.005949132631378,,0.008196633604313,0.0783686567527098,0.1567283300876794,,,,0.0,0.0020270453451427,,,,,,,0.0,,0.0531217913051562,,,,,,,,,,,,-0.0136887318528547,,,,-0.002879244612956,0.2628012286319995,,,,,,,,,,,,,,0.2012448345299509,,,,,,,,,,0.0185638667183341,,,,-0.0001599222948524,,,,0.2569710546630352,,,,-0.0226774520496104,,-0.0019226569929734,,,,-0.0306535158334966,,,,0.3642691842262242,,-0.0014515402466137,,,,,-0.0001996422471291,,,,,0.2000648009230477,-5.565017324271935e-11,,,,,,0.0,,,,,,,0.000573269644438,,,0.000462957952704,,,0.0223844010488563,,,-0.0534757381807726,,,,,,2.30493192427221e-05,,,,0.0320625274991472,,,-0.0002052685756402,,0.2412973147319796,,,,0.0446937709590415,,,,,,,0.0054377481466156,0.0212801079840578,,,,,,0.0252766477607721,,,,,,0.0233867568273393,,,,,,,,0.001455382922779,0.0595813713969406,,,,,,,,,,,-0.0099325709693605,,,,,0.0599986867971932,,,,,,,0.0604430474612332,,,,,0.0084326998390793,,,,,-0.0051049777660339,,,,,,,,,,,,,,,,,,,,,,,-0.0092729937212472,
B0B94JSKS7,,0.086456199680383,0.0669700168446686,0.0025827750993829,0.037124040318871,,-0.0859498916563232,7.039734656000686e-05,0.0225708493579508,,0.1231037270798889,,0.0084397810559903,-0.0253437561188101,,-0.0400119127451898,,,,,-0.011323352965875,,,,,,,,,,,-0.0307800646043661,,,,-0.0167924644137604,,,,,,,,,,,,0.0024587613646751,-0.0062273172221696,0.1742488391039096,-0.0237161617977774,0.0533618774402985,0.0140985120317266,0.0033602141684439,,0.0289800929324525,,,,,,,0.0595425800102743,,,,0.0296215240161144,,0.2061156575297366,,-0.1043821441951502,,,,0.0006734033888107,,,,,0.1484116890243823,,,,0.0570533491290299,,-0.0070747290890908,,,,,,,,,,,0.0070207106196491,,,,,,,,,,-0.0619085546326054,,,,,,0.0251034126151519,,0.0973894578953838,,0.0,,,,,,,,,,,,,,,,-0.0418411898217922,,,,,,,,0.0115636034696005,0.077318147385126,,,,,,,0.0142757669820835,,-0.045717691101038,,,,,,,,,,,,,,,,,,,,,,,0.0598462871829002,0.0,0.0180422351410258,-0.0028400446601145,0.009467521661955,0.0476531420483768,,0.0003497321002735,,,,,,,,,0.0186278688410298,,,,,,,,,,,,,,,,,,,,,,,0.1969412049100248,,,,,,,,,,,,,,-0.0574822624287409,,0.0357208473069801,,,,,0.262702708940527,,0.1148095110959554,,,,,,,,,,,,,0.0217072306582132,,,,,,,,,,,-0.0003843582484812,,,,,,,,,,,
B01KB89Y0M,,,,,,,0.0341624913613504,-7.145693003774523e-06,,,0.1505582854626523,,,0.0001606120939994,,0.195800034036549,-0.0028400446601264,0.1918637986658924,-0.009497100261979,,,,,,,,-4.2751096905194736e-05,0.137447565177609,,0.2205069370381625,,,,0.0927050975164279,0.0314876298565611,,,,,,,,,,-0.0003843601885858,,,,,,,,0.0060523086151762,0.0120928066365719,,,,,,,,,,-0.0034025431258421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0863607268853196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078785629099964,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256282981206294,,,,,,,,,,,,,,,,,0.2205678891404009,,,,,,,,,,,,,,,,,,,,,,,-0.026610882999533,,,,,,,,,,,,-0.0176397317938961,,,0.0174777987371089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1814077703368418,,,,,,,,,,,,,0.0760328133294136,,,
B077H3DWR4,0.2758446299418661,,,,,0.0,-0.156213890401114,0.0,,,0.1644343700595709,,0.242419790273962,,,,0.0081476575726239,,,,,,,,,,0.006006550888602,0.0715384757560101,,0.0675933907307185,,-0.0064549762106163,,0.0,,0.0008573505742436,,,,,0.0315669088468033,,,,,,,,0.0488752892287751,0.1478536763528315,,,,0.0578943265585239,0.1644949018687536,,,,,,,,,,,,,5.2995185751458845e-06,,,,,,,,,0.0064510412723352,,,,,,0.0066145511110476,,,,,,,,,,,,,,,,,,,,,,,,0.0032386427004859,0.0202931423302726,,,,,,,,,,0.025741343417408,,,,,,,0.0016807543521569,,,,,,,,-0.1830879765688401,,,,,,,0.0084404130193765,,,,-0.0012829695453134,,,,,0.1753863758381981,,,0.0017181066019315,,,,,,,,-0.0336871660358239,,,,,,-0.1995007701595907,,,,,,,0.1817361485454179,6.71241354759973e-06,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0898746562350046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.961700766710106e-06,,,,,
B07HNPN9HP,0.6950698360515977,,,,,,0.2625819885158443,,,,,,,,,,,,,,,0.3265251733005754,,,,,0.3412049875292898,,,,,,,,,,,,,,,,,,,,,,,,,,0.5061366180227576,,,,,,,,,,0.1285682820327353,,0.2017946234336975,,,,,,,,,,,,,,,,,0.0346664304067707,,,,,,,,,,,,,,,,0.4557154889158314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206943237514142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2728152348806858,,,,,,,,,,,,,0.409211286152489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B098F7TT5S,0.0112668156959063,0.0618840167656374,0.1986013558675596,0.0113016342350117,0.0419099229066606,0.0479410341586643,-0.0206893631499272,-0.0359844004429611,-0.0094912895822232,,0.0948787728634741,0.0702797216091139,-0.0272030305380437,0.0118028202390103,,0.0162977927697232,0.0454311185435886,,-0.0942617983422466,0.0426026614684056,0.0485134627654124,,0.0178675811752749,,0.0043583468783054,-0.1328780707895346,0.1402719691017014,1.3309109807646897e-08,0.0423680578684582,0.0364934740593103,,0.0480049824937474,,0.0467772957992901,0.0091140564124319,0.0016960870497021,-0.0739525867522501,-0.0031839284461979,,-0.0956131071550776,0.0058565997881393,,,0.046449112175829,0.0658597473321865,-0.0058981381771023,-0.0216718574318152,-0.1155177684030679,0.0004415667605834,-0.0571707026793921,0.0007543973496296,0.0133742473774365,0.0197172723887008,0.0331431682409485,0.003319797019989,,0.0002997266629251,0.017562815950127,,0.0189857917979955,0.1052475660559869,,-0.00493478333884,,,0.0968133938569932,,,,-0.0202365291122749,0.0204007053664284,,0.0154600638718853,,0.0024337464560696,,0.0237285996969662,0.0254923945440035,0.0001764034428293,,,,,0.0037196298162528,0.1099408015696022,0.0550987696090339,0.0703863152289541,,0.0463851306433836,,,0.2343024160820916,0.0685418956628361,-0.0100111649531409,-0.0263082215276372,-0.0055549819085111,,,0.0468884043260878,0.0109675359537739,0.0096744866691488,,,-0.0029504639792692,0.0600102422587314,0.0153801334888226,-0.0235343980474609,,0.0727042206300957,,,0.0001140572934868,0.0109295050453039,,0.0514096416931309,0.0839921076394962,0.302875509840162,0.0,-0.0121018842823313,0.0095259505439259,-0.0530214329760311,,0.0133102353123872,,-0.0343719495916172,0.0916624770170677,,,,0.0173572362675369,0.1478715823956463,,0.0129184807968074,0.0730450547091458,,0.0067524373394597,,0.0438827503066776,,0.0120297854332882,,,,-0.0069924152595323,-0.0270521011155833,0.014212589319514,,,0.0388285693172517,,0.0,0.0164589494321037,,,,-6.312921121401744e-06,0.0052837071141256,0.0712810936807239,0.0853112076695757,,0.0095946049630865,0.1493755433493324,,,,-0.0760034675186168,,,,-0.0107414111395299,,,,,,-0.0010931883907664,,-0.084680052077956,0.0402954740668077,0.0422392515682326,0.0819490105640192,,0.0467332536408762,,0.0343504652148109,-0.0610598732424641,,,,0.000167525168336,,,,,,,0.0170655556010318,,0.0238984522135313,0.0125502854871096,0.0209852493170546,-0.0284732243995813,0.1441895721278884,-0.0019660368125588,0.0,,,,,,,,0.0397412988142936,-0.0085514011918797,,,-0.0461541347722459,0.1276173013473984,,,,,,,,-0.0314873071994792,,,,,0.3167295304710987,,-0.0041540984496672,0.0039780690760762,,0.0124128267811172,,,0.0288027066574578,0.0374836719105384,,0.0244797366947275,,0.0073135519520312,-0.0019552594499702,,,,,,,0.0886484876598505,,0.1014973505253595,-0.0492038359342103,0.0698572500679563,,,,0.1038354996321416,0.0417515099603591,,0.0256089912826294,,,0.0383572008207699,,-0.0386685076468038,,,
B09TG3B9LW,0.1067025199190339,,0.2146628431911671,0.3716270087714917,,,,,,,0.2593568410686535,,,,,,,,,0.2288562022824662,0.2939040748194959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1620141058919032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0220768917756585,,,,,,,,,,,,-0.0931857036472645,,,,,0.0600112137426294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1927503083121182,,,,,,,,,,,,,,,,,,,,,,,0.173679336300138,,,,,,0.0172324322330936,,,,,,,,,,,,,,,,,,,,,0.1627496605147093,,,,,,,,,,,,,,,,,0.0173291960627039,,,,,,,,,,,,,,,,,,,,,,,0.0881597602957676,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2482091477853018,,,
B0B94Y94KY,0.133945348943987,,0.162969552564612,0.1324810177781019,0.1333982236594543,0.0897682884258498,0.1053322682623051,0.0024740731944636,0.1695178590526522,,0.1404594948276772,0.0487691413524035,0.0288598672043027,-0.0059216415280744,,,0.0383729134164834,0.1248497563096504,-0.2175512590319493,0.0432661229380524,0.0512414745059379,,,,0.0008508839129684,,0.1237522735021871,,,,,,0.0334546522288899,0.0082563805555941,,0.0347211448861537,0.0666142903175983,0.0301149827512059,,,-0.0695131088396824,,,,-0.0264345797419492,,,-0.0002735425449303,-0.0003293157149164,0.0042105430797285,,-0.0102647988435139,0.0528465710230588,0.0148141774037275,,,0.0305381259604884,,0.0015546552209619,,,,0.0596016587374042,,,,0.1334227635992073,0.1936043521084657,,,,0.0578495972115386,-0.1074184262289022,0.0110451401961431,0.0832511175370974,0.2300379154342375,,,,,0.1328988836388999,,0.1581639547745467,-0.0674142304871305,0.1489833813364954,0.1857797077644521,0.091422277978021,,,,,0.0094141077618777,,-0.0569430263088187,,,,,,,0.0096731453280602,0.2985915368304503,,0.0102992248640923,,,,0.1997213871461967,0.0497794107874687,0.2045184008956641,,,,0.2210699197678732,,0.1473281154242054,,,,,,,0.0885976374309993,,,,,,,,,0.0466654800158597,0.0488851842646559,-0.090277868225871,,,,0.1651962630580362,,,,,,,0.0853354482168671,0.0001900420738484,0.0179926409226331,,,0.0311641282845516,,-0.1371248176610824,0.014625412475579,,,,,,,,,-0.0009667705697796,,,,-0.0073611430401378,,,,,,,0.0116648138631542,,,0.0059722405849678,,,0.0296191259300284,0.094937690316017,-0.0012084923280901,,,,,,,-0.0070388886894309,,,0.0077030594400739,,,,,,,0.0395453038327477,,0.0271958629451581,,,,-0.0188024552436668,,,,,,,,0.1436590844564857,0.0561070790808006,,,,,0.095734632776442,,,,,,,0.1176769639649194,,,,0.0219840258183237,,,,,,,0.3399147806673387,,,,,,,,,,,,,,,,,,,,,-0.0633697283140718,0.0313417596120852,,0.004238913495837,,,,,,0.0358360500261997,,0.0477051548969057,,,
B01FGLZKIY,,0.1424822443473789,0.2731931241654223,,,-0.1577210409669225,0.0002682912168338,2.9945152970119843e-05,,0.2241717988940978,0.222868769969736,,,,,,,,,0.0590953303022542,,,,,,,0.0001856831050394,,,,,,,,,,0.2425820695358095,0.001510326556016,,,,,,,,0.2599916924954961,,0.2954812399313181,,,,,0.2210364619484056,,,,,0.1854988139753357,,,,0.0687532934044064,,,0.1842613391633634,,,0.3389989433701371,,,,,,,-0.0015783482535608,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5470801456074319,,,,,,,,0.2785135473509693,,,,0.2151428913295451,,,,,,,0.0760481021934658,,0.0748192000913937,,,,,,,,,,,0.1732623851195757,,,,,,,,,,,,0.1654177376799915,-0.1637468035267693,,,,,,,,,,,,,,,,,,,,0.100504663328038,,,,,0.0019790921739488,,,,-0.0515635370009008,,,0.2575769988424345,,,,,,,,,,,,,,,,,,,,,0.6871967214637269,,,,,,,,,,,,,,,,,,0.1484246675622737,,,,,,,,0.0005982060617734,,,,,,0.0895668587025871,,,,,,,0.1763833431453969,,,,,,,,,,,,,,,,,,,,,0.0188885497430578,,,,,,,,0.078843190315363,,,
B01J93IR8K,,0.236245202549806,,0.0826220141906129,,,-0.0069937316747207,0.0418827176880563,,0.0049127645730972,0.1671756866568877,,,-0.0270045358969136,,,,,0.1626580770613065,,,,,,,0.0142001464292176,0.0702392344878959,,,,-0.0113313031416273,,0.2955359689049479,,0.014914447369884,,,-0.0418191276085771,,,,,,,,,,-0.0191920925994299,,,,,,,0.1049099434546338,,,,,,,,0.132774721320643,0.2225775500868002,,,,,,,,,,,-0.1753704722428023,,,,,,,,,,,,,,,0.1508673919794424,,,,,,,0.2342232090486234,,0.2460718573596491,,,,,,,,,,,,,,0.1182582831085508,,,,,,,,0.0136269556819823,,,,0.1241469890928653,,,,,,,,0.1743968421987325,,,,,,,0.0771329269224684,,0.0,0.047396709239762,,,0.1436091869760343,,,,,,0.0092612202146387,,,,,,-0.0260000365243276,,,,,,,,,,,,,,,0.1201226109296532,,,0.0317097017144523,-0.1686353498681294,,,,,,,,0.0,,,,,-0.0055173499348406,-0.2492153889292236,,,,0.0219053954214322,,,,,0.1620482975078564,,,,,,,,,,,,,0.0147035048072878,,,,0.1794303675197801,,,,,0.0217575116260105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0812581260266285,,,,,-3.315905326112268e-05,,0.2587931063253583,0.0,,,,0.0500758754846162,,,,,
